Time,Signal,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,M001,M002,M003,M004,M005,M006,M007,M008,M009,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,Bathing,Bed_Toilet_Transition,Eating,Enter_Home,Housekeeping,"Leave_Home,Meal_Preparation",Other_Activity,Personal_Hygiene,Relax,Sleeping_Not_in_Bed,Sleeping_in_Bed,Take_Medicine,Work
0.07726709,0.07624301,0.030715225,0.019998347,0.062275514,-0.01575637,0.072201446,0.094073296,-0.0013603708,-0.06907519,-0.008492455,-0.063391164,-0.015029693,0.07444119,0.0051732813,0.06843848,-0.036850773,-0.041517742,0.07952977,0.053135894,-0.02674012,0.10507519,0.037020452,-0.0062268088,-0.05139925,-0.0538979,-0.06344738,0.08567464,0.040421613,0.09267913,0.096330896,0.027045708,-0.08397908,-0.08083475,-0.0040043863,0.08329151,0.0099462485,0.089788154,-0.0469442,0.039029453,-0.07710863,-0.03148518,0.00944295,0.044489168,0.062102675,0.064159535,-0.01776719,0.035584595
0.042884797,0.022224328,-0.0025612058,0.02091557,0.05112337,0.05954288,0.09924423,0.09035261,0.026321482,-0.045813564,-0.029185664,-0.04974835,0.046584945,0.13003021,0.03273655,0.15880689,-0.120855734,-0.0646404,0.11864724,0.025879579,0.08444247,0.10597255,0.049372256,0.031484652,-0.018481206,-0.015611999,-0.020873737,0.06625462,0.07261884,0.0020829928,0.12773807,0.06529419,0.0116982395,0.115749024,0.02646417,-0.014105296,-0.020251984,0.008250954,0.050417427,0.08191744,-0.100326434,-0.12875342,0.10054068,-0.09811377,0.03182131,0.056198623,-0.0006995461,0.020849185
0.0063341716,0.15311456,0.07990686,0.13167928,0.07231974,0.037815567,0.06564608,0.08622307,-0.0057811574,0.23132858,0.17732951,0.1657262,0.15783899,0.088154584,0.13184449,0.033411857,-0.02614544,0.21044426,0.15252951,0.1288036,0.14897044,0.012088625,0.15410903,0.08492943,0.07066709,0.0804698,0.13522245,0.0034393976,0.14447871,0.09069867,-0.020897593,0.115200765,0.16274045,0.16030595,0.058077794,0.0642714,0.06984335,0.079047054,0.19779752,0.11818638,0.123431556,0.20060602,0.102010615,0.14147116,0.14426069,0.109346144,-0.015220972,-0.018363887
0.05956869,0.11274882,-0.02047284,0.09069034,0.037975818,0.02942071,0.13943672,0.059055194,0.066411756,-0.015764682,0.019246286,0.05934959,0.110894054,0.055215694,0.078960896,0.030678831,0.1418634,-0.05698852,0.13939258,-0.0019564005,0.06588709,0.05886148,0.037218787,0.08284522,0.006070305,0.09385663,0.065896004,-4.1894615e-05,0.050632417,0.024028528,0.13672107,0.17348397,0.09770952,0.12108698,0.08331918,0.03912753,0.09083685,0.13953605,0.044378843,-0.02765676,0.021946482,-0.016031962,0.09032796,0.049640205,0.07996689,0.09427304,0.04156447,0.08340904
-0.01170274,0.028989742,0.07322195,-0.005947031,0.019887345,0.00033003464,-0.07894224,0.1103382,0.062424462,0.0773251,0.08335584,-0.023402134,0.0108626215,-0.025895314,-0.03583231,0.12553416,0.024301559,-0.079379566,-0.014101441,0.19690214,-0.003437682,-0.010913784,0.0649177,0.0025635527,0.0109456675,-0.1103173,-0.009367921,-0.061813526,0.028911466,-0.069415994,0.08703008,0.059201885,-0.07854078,-0.09687157,0.04728654,0.020001713,-0.040293586,-0.058482822,0.01054887,0.09751755,-0.044045568,-0.1996558,-0.049655724,-0.15103045,0.0554524,0.0022042803,0.015840823,0.07975068
-0.06219308,0.025075266,-0.034965627,0.08944832,0.13316439,-0.037125975,-0.08490446,-0.0050978884,0.07416261,0.063525274,0.08049077,-0.039791286,-0.0019700201,0.0026309574,-0.053407636,0.06780879,-0.063483626,0.0050272886,-0.070449255,0.05795807,-0.056543205,-0.03559379,0.09516935,0.036014423,-0.027417848,0.04479351,0.07968243,-0.016208967,0.048277315,0.06469992,-0.021449117,-0.029655244,0.012729553,-0.14240412,0.10495433,-0.07436603,0.048592925,0.04120341,0.11696009,0.0637541,0.15625215,-0.098052144,-0.07874415,-0.037177112,0.06393535,-0.12716693,-0.035246916,-0.096345514
0.18893947,0.18958093,0.14567415,0.14357157,0.051108703,0.091907695,0.16116531,0.031918917,0.043681767,0.08026371,0.19036597,0.096442595,0.054121565,0.09379023,0.08405683,0.02558005,0.11590096,0.14629306,0.20093332,0.15744418,0.051866323,0.087334,0.15859058,0.1147216,0.046334382,0.10020329,0.18845981,0.1276816,0.16725396,0.19733836,0.03753631,0.08442858,0.19448987,0.12530912,0.06372032,0.057529073,0.0596653,0.2242389,0.13451979,0.023122376,0.1348852,0.05809109,0.13884829,0.1793762,0.102394566,0.12869817,-0.012985916,0.15982574
0.05320365,-0.02142766,0.09512416,0.15007988,0.20013279,0.08509712,0.007002,0.062331144,0.07976439,0.04008496,0.06456673,0.0151738105,0.04789889,0.076627366,-0.010014192,-0.055467732,0.03959544,0.056002595,0.026357273,0.057034552,0.11813673,0.07618441,-0.010295407,0.040286794,-0.033403188,0.00803813,0.022652714,-0.022705404,0.06550125,0.15883821,-0.039712816,0.09992649,0.0359472,0.051207986,0.032230802,0.04956787,0.07847839,-0.03880581,0.013898607,0.10044527,0.03086028,0.025075736,0.06336338,0.00018467009,0.064518414,0.09240861,0.11445471,-0.015539282
-0.0017949396,-0.0359431,0.023827253,0.106934585,0.02615816,0.09245726,0.022493847,-0.0008222533,0.121505715,0.115560725,0.05809146,-0.037402328,0.018453041,-0.15020463,-0.081038065,0.013686761,-0.019320346,-0.028488189,-0.028761944,0.086386755,-0.016112898,-0.0897524,-0.07117903,0.011529019,0.08590459,-0.06402877,0.12108894,-0.014361479,-0.0150147565,0.0035760286,0.06812276,-0.1021899,0.015856948,-0.05131423,0.054499846,-0.060921684,0.017208485,-0.052878283,-0.018504797,0.058952257,0.060071204,0.061944656,-0.13474661,-0.11873231,0.13276656,0.08889714,-0.076718576,-0.021980988
0.02703199,0.024939556,0.07061136,0.09790906,-0.16987978,0.057311445,0.02812446,0.12738948,0.03611047,0.09789448,0.011012696,0.06755382,0.025685394,-0.025180446,-0.056796566,-0.075767756,-0.010180634,0.037039854,-0.019242749,0.104594104,0.0019001004,0.0024775735,0.037790075,0.061422702,0.09033136,-0.048994094,0.11801833,-0.06979951,0.017048169,-0.0025679988,0.07906942,0.046393286,-0.0010445337,-0.05987151,0.10328738,-0.038660236,-0.009716499,-0.059003834,0.06270624,0.103276774,0.027671458,0.08051371,-0.033077516,-0.018958163,0.059607517,0.07355727,-0.004622901,0.024677226
0.12548831,0.122336045,0.1385702,0.071151234,0.03759637,0.096274614,0.1451962,0.17955512,0.12873544,0.10995976,0.029678306,0.22858357,0.16309208,0.14957695,0.06253502,-0.1190974,0.16465096,0.14018078,0.11393694,0.21212138,0.08607644,-0.11543229,0.06953281,0.112120695,0.1508049,0.14141926,0.12732162,0.16763428,0.25884214,0.17621283,0.034487337,0.1214412,-0.04721931,0.15766762,0.11102165,0.1713696,0.18062541,-0.05472338,0.14938867,0.1076956,0.11683188,0.10792478,0.04120988,0.051157027,0.13827103,0.044869795,0.03492575,0.14482401
0.06886374,0.04692459,0.015929371,0.06358676,0.04855858,0.08402305,0.16759121,0.15028512,0.014370454,0.10501017,0.061420057,0.08595968,0.08222585,0.003510211,-0.06805658,0.05501007,0.076067895,-0.0329444,0.1713108,0.13376601,0.029506898,0.17249838,0.10740144,-0.022542054,0.08541764,0.02020865,0.079837896,0.050811797,-0.0017006529,-0.0059389137,0.11753934,0.08744926,0.11046615,0.051348437,0.056069102,0.13664941,0.027640486,0.15911195,0.06983746,0.05965538,0.09245239,0.047081627,0.073278315,-0.00358466,-0.010384134,0.12513736,0.020529497,0.097723015
0.03460699,0.08874662,-0.100853965,0.15074374,-0.07323524,0.103757896,-0.06469054,0.035748947,0.060495205,0.15548098,-0.042138208,0.061056543,0.023464892,-0.001662711,-0.040142547,0.15740761,0.13230751,-0.009923907,-0.18967097,0.061889887,-0.027349964,-0.10942687,0.07732083,0.0795272,0.10154694,0.033306334,-0.0038962686,-0.060300454,0.056180492,0.036164474,0.04781438,-0.037839014,0.034163464,-0.078393206,0.024135059,-0.0069535323,0.08110915,-0.11486244,-0.043809615,0.08518174,0.049739208,0.048322152,-0.070346005,0.018277297,-0.08426576,0.173706,0.044300757,0.018209312
-0.016097479,0.011461105,0.008299647,0.12002774,0.035638306,0.09127202,-0.024283769,0.078708924,0.0678896,0.014326269,0.016877403,0.081079885,0.045509,0.017971473,0.11549091,0.027396003,-0.02607099,0.019457497,-0.14390914,0.0761388,0.088502154,-0.10087472,-0.00457864,0.08558023,0.052617747,0.065029986,-0.00056281674,0.0317257,0.087047435,0.035331793,0.054745167,-0.044588335,-0.0017520429,0.0060010385,0.06592517,-0.035469018,0.030351212,-0.1890733,-0.045125753,0.09657559,-0.00523394,0.1291918,-0.08369136,-0.05924742,0.06318642,0.044083692,0.008313747,0.096224196
0.20366007,0.10635178,0.14338505,0.11809617,0.13087036,0.08696657,0.18417004,0.11717923,0.19473083,0.039667655,0.18591957,0.06299922,0.05348817,0.15045664,0.14979033,0.019401185,0.11297647,0.020210717,0.20331757,0.02828069,0.10159267,0.07626712,-0.011065593,0.08504292,0.07517123,0.08817482,0.07720231,0.07845286,0.3234348,0.15426683,0.08952292,0.0636376,0.042905476,0.11977008,0.08889446,0.14928624,0.16063757,0.138766,0.12784928,0.15417841,0.08807487,0.11064946,0.017254949,0.114295006,0.12309676,0.07613417,0.12448624,0.13794696
0.06468729,0.08139591,0.108207844,0.13879612,0.08898884,0.080054596,0.024551652,0.16811731,-0.005025255,0.0759336,0.018148312,0.019508412,0.07076521,0.06519779,0.08118534,0.08452805,0.14250642,0.06351841,0.09128896,0.11255124,-0.048913002,-0.01836731,0.09068071,0.06736786,0.08166185,0.0969747,0.057880558,0.07654187,0.13940126,-0.061862193,0.09614746,0.16446255,0.048071686,0.06552793,0.008811938,0.031299435,-0.019366361,-0.042545307,0.09943736,0.14889082,0.14210123,0.098656766,0.015768373,-0.016855491,0.13949934,0.02861483,0.08342205,0.033572167
0.08308195,0.0154385865,-0.119843535,0.13971588,-0.017868817,0.09862355,0.016040746,0.09729718,0.047386363,0.056762204,-0.010153867,0.023360299,0.11832353,-0.032385066,-0.055093206,0.14568424,-0.002579348,0.15055443,0.07719161,0.15911816,0.0730169,-0.005946586,0.006287014,0.077583425,0.07122225,0.083992,0.033009015,0.009992892,-0.0010399142,0.066999316,0.10518589,0.06996223,-0.001094773,-0.07318873,0.011900148,-0.015844075,0.043443535,-0.07640708,-0.0683753,0.12283612,-0.063812025,0.034574665,0.03175805,0.056405075,0.02357179,0.09938,0.057247534,0.031966206
0.039745815,0.08697249,-0.04039899,0.102187485,-0.0050622495,0.05067768,0.07687389,0.10404933,0.04847988,0.01880758,-0.082973085,0.011736949,0.106054954,0.05166079,0.034639493,0.13639452,0.003825869,0.07878795,0.09347976,0.073604956,-0.03880062,0.073611386,0.04073689,0.06599502,0.02814631,0.060024828,-0.1376939,0.0042561516,0.0892809,0.058347013,0.117164604,0.045788746,-0.052655034,-0.021988032,0.051548097,-0.10965678,0.016299218,-0.005872468,0.03490521,0.13266018,-0.06479616,-0.14975993,-0.03805394,0.09468898,0.0544687,-0.013690306,0.071533106,0.016839135
0.13418318,0.11862694,0.027592635,0.12255094,0.17508957,0.069357,0.15574504,0.0019349449,0.10064191,0.13139088,0.11013891,0.030196153,0.07611563,0.02321609,0.033756196,0.04850942,0.19544905,-0.0036065904,0.030557277,0.08321105,-0.024114585,0.052769985,0.043248765,0.09401212,0.13471521,0.17803712,0.121524744,0.110027336,0.105327465,0.013734079,0.055219613,0.1126158,-0.037886035,0.0791238,0.1723807,0.2723884,0.08404604,0.18269262,0.2368433,0.14005338,0.15598674,0.121683165,-0.0004357844,0.19582587,0.12082616,0.07843994,0.20286994,0.13544735
0.047325388,0.074023224,0.067874625,-0.0013940977,0.019187277,0.013330712,0.038241602,0.10048435,0.051831294,0.038122907,0.07394047,0.06412954,0.056904394,0.02837366,0.094864674,0.120503165,0.11139411,0.16641985,0.07598828,0.052252512,0.08419638,0.043220628,0.088539325,0.10085723,0.09410989,0.0288598,0.031735826,0.06486624,0.018861203,0.115626246,0.032712687,0.055409446,0.059470784,0.03094826,0.053694915,0.05146725,0.059632555,-0.0030070636,0.079161264,0.049531974,0.004265811,0.06361521,0.033122927,0.08663584,0.04058182,0.07260807,0.2213228,0.053559054
0.05173249,0.041288693,-0.017506307,0.06944147,0.027383449,0.097773656,0.012549445,-0.092335135,-0.01853305,-0.03974116,-0.12083446,0.04230801,0.04146881,-0.026821341,0.034818538,-0.03565405,0.06278537,-0.09044269,-0.11083585,0.10565198,0.10291372,-0.056033302,0.012815138,0.0060931505,0.026783938,0.030508302,-0.030432519,0.052371297,0.009620924,-0.022555294,0.10921801,0.07229225,-0.14914942,0.0017068555,0.04913275,0.022360912,-0.09977634,0.041820604,0.02188514,0.00192709,-0.03242844,0.05592288,-0.039602987,-0.06649741,0.08340757,0.023060547,0.08201886,0.10763478
0.07316468,0.019592425,0.060630288,-0.0050289207,0.020799533,-3.9037317e-05,-0.02020021,-0.004326361,0.008131115,0.06621606,-0.07728368,-0.027570253,0.11020469,-0.061311938,0.022757282,-0.094717056,0.11127134,-0.0159146,0.036275707,0.04098585,0.023070132,-0.102307096,-0.116398446,0.042080015,0.04404243,0.08275748,0.06776401,0.08433462,0.105535105,0.017504832,0.07815857,0.07740522,-0.001580533,-0.01627549,0.00072415895,0.12062105,0.07194095,0.08244371,0.07350572,-0.0762077,0.04916628,0.07345301,0.100054584,-0.07678588,0.07865036,-0.025468046,-0.004073109,0.15465918
0.06047442,-0.05596634,0.10239062,0.013127029,0.124149784,0.10048541,0.14168052,0.1209649,0.12677509,0.13471526,0.14526318,0.117822886,0.093732946,0.06758786,0.1468282,0.22282924,0.1782112,0.19580334,0.17372721,0.07612171,0.084278055,0.10197901,0.05056228,0.12114019,0.0757967,0.097226754,0.32048374,0.09478612,0.22893111,0.16214645,0.090554245,0.099309474,0.063359626,0.16929005,0.1824374,0.18133454,0.17925844,0.13024129,0.061840255,-0.017788759,0.1119515,0.1584611,0.18769701,-0.04829255,0.1290645,0.18683621,0.08374405,0.074893326
0.106118545,0.07648273,0.053469025,0.2061542,0.05476954,0.048534233,0.06479739,0.09413613,0.063820906,0.09768779,0.093213364,0.1541766,0.1291271,0.01717181,-0.0487169,-0.0012268752,0.15801086,0.08217947,-0.034492098,0.11625817,0.1046288,0.0034313663,0.118056,0.0419369,0.09362771,0.034777973,0.15735067,0.046308156,0.11120375,-0.11126303,0.08116358,0.059370667,-0.01923265,-0.07846857,0.047443412,0.121247195,0.054449454,0.0012209669,0.1263477,-0.0010218653,0.09792052,-0.025833048,0.04604545,-0.04501826,0.014473875,0.004671107,0.06345243,0.112747535
0.13047603,0.007616479,-0.12240494,0.037623256,-0.019198889,0.007818961,-0.030763399,0.015364438,-0.12109675,0.00052782136,-0.02080472,-0.07194629,0.065263785,-0.039874483,0.06349376,0.039978426,0.06482606,-0.036620088,-0.07205476,-0.040319778,0.031026328,-0.024252698,0.08862069,0.086144485,0.10256868,-0.0075589684,0.028730037,-0.0050107413,-0.0101441685,-0.10430615,-0.015524253,0.03483659,-0.04242816,0.06324225,-0.053308792,0.09329456,0.002868525,-0.04340904,0.05034685,0.02765712,0.017861838,0.026216676,0.1037729,-0.058571715,-0.006088801,0.034205396,-0.031608008,0.03613705
-0.01638652,-0.06776119,-0.048309438,-0.021674775,-0.019032503,-0.059559852,0.031661488,0.008496959,-0.010846963,0.05107111,0.050871212,-0.053578716,0.009343165,-0.004163889,0.056979563,0.04617415,-0.055773195,0.034535315,0.07294012,0.011575057,0.05806748,0.012225271,-0.07271702,-0.011690072,0.026903013,-0.009228235,0.033219185,-0.026633076,0.07315961,0.020573592,0.082580134,-0.0671096,0.004073247,0.05804337,0.11732078,-0.0047057215,-0.054533895,-0.088254414,-0.008056776,0.041860055,0.034906246,-0.00052254635,0.044642475,-0.03163953,0.07968741,0.11598559,0.04935824,-0.027392864
0.15904932,0.13559343,0.19828759,0.1881778,0.06251924,0.0013794983,0.07118729,0.10785531,0.23764437,0.12280683,0.11096867,0.1377957,0.105396435,0.16278961,0.17503935,0.3294357,0.15082863,0.15579239,0.0840756,0.08846076,0.10603246,0.21715099,0.095737614,0.14620209,0.0207832,0.13959694,0.08386274,0.079515606,0.13682446,0.16933286,0.14207384,0.008854295,0.21556427,0.0042583644,0.19404534,0.09013991,0.011187182,0.004286918,0.14750625,0.15364376,0.118263185,0.08490172,0.0041314047,0.06890639,0.18082252,0.07628037,0.22159477,0.15718949
0.034965575,0.012673842,-0.025776898,0.094458774,0.067092225,0.06826776,0.080219835,0.10941988,0.025699986,0.09731521,0.1363121,0.018564936,0.017233988,0.18376075,0.123725265,0.08197646,0.007647856,0.02840858,0.048191924,0.07061156,-0.000299396,0.040507097,0.0973341,0.051194485,0.13721335,0.052130815,0.17359191,-0.016231693,0.08971979,0.07492433,0.14369647,0.16770115,0.0193262,0.08355232,0.13731572,0.09047409,0.17661564,0.099868566,0.13256209,0.113152765,0.032992776,0.0666987,0.14361835,0.057215333,0.04466281,0.037195288,0.0828988,0.02275109
0.0436815,-0.057424575,0.00257338,0.025944714,0.018996516,0.0015815853,0.05819563,0.03547279,0.08706143,-0.04729297,0.07446206,-0.018464027,0.18520103,0.082667634,-0.0345271,-0.08206827,0.06038515,0.12120061,0.14363573,-0.024574969,-0.027255684,0.043073334,0.098010704,0.019527417,0.015548755,0.009797646,-0.030215783,0.004116683,-0.07472258,-0.001479563,0.15359822,-0.0035618423,-0.04043093,0.010958895,0.04470974,-0.064873524,-0.09911581,-0.056760438,-0.008999681,0.04757586,0.096242964,0.00389576,0.09033733,0.008328766,0.049002822,0.115420915,0.0038958662,0.032300085
0.111187704,0.07423803,0.050740525,0.04057055,-0.015973931,0.01410984,0.052661832,0.024531707,0.015264262,-0.017035238,0.00082035153,0.0318975,0.04348923,-0.011798102,-0.074995086,0.12060494,0.0489633,0.062487487,-0.003963218,-0.064938225,0.112702064,0.033696022,0.13564123,-0.038930167,0.03551753,0.056239765,0.011199397,0.086630106,-0.026166234,0.086011305,0.12725845,0.025750108,0.030459628,-0.03280114,0.023911636,0.087020345,-0.04427824,-0.05229642,0.021812867,-0.03507418,0.12990423,0.036870204,-0.00434302,0.054556005,0.0031034732,0.099782296,0.04690629,0.047777988
0.07940159,0.21114726,0.2038623,0.03912612,0.09847538,0.2267042,0.038412116,0.1830463,0.14657198,0.08667988,0.12658712,0.016391134,0.09995297,0.13163847,0.14126259,0.2127257,0.21006419,-0.022187732,0.06721116,0.102134414,0.14569092,0.10796521,0.10111448,0.13665558,0.08413582,0.083165236,0.06887655,0.055542994,0.113970004,0.07762688,0.09780822,0.06423356,0.15752283,0.13377543,0.14916897,0.11449554,0.08938912,0.101346165,0.12594055,0.1003929,0.08283217,0.07948981,0.069810554,0.25925493,0.27699977,0.071011506,0.09579369,0.07304463
0.1506183,0.13365342,0.049102902,0.15159795,-0.0007747484,0.011247458,0.05352838,0.028975625,-0.03396223,0.1033018,-0.0032903093,0.07920381,0.04090152,0.06679787,-0.045587324,0.13497044,0.12754083,-0.008597132,0.106692456,0.058591627,0.1090725,0.11634504,0.053943224,0.0012779228,0.114305735,0.18070127,0.10940655,0.11913879,0.013820656,0.056878787,0.07224762,0.101224914,0.07388611,-0.010619704,0.047823768,0.04050242,0.04881234,0.04385695,-0.09735673,0.06714426,0.07350821,0.071517855,0.054311737,0.06308289,0.034008775,0.085178964,0.06968382,-0.022382025
0.050829597,-0.081913345,-0.023966841,-0.043209203,0.06461376,0.11559162,-0.032198455,-0.029705402,0.017675988,-0.05144317,-0.02478252,0.084399655,0.021701658,-0.06716952,-0.0061991983,0.044130817,-0.057937004,0.063085,0.11657856,0.1315319,-0.024702966,0.1212872,-0.0046108887,-0.0018133762,-0.028505124,-0.03857124,0.041115507,0.05792961,-0.01973989,0.05717779,0.085733436,-0.053461995,0.020437412,0.05941197,-0.02256128,0.12269542,-0.02303292,0.0038925451,0.06422003,-0.00072910986,-0.09871699,-0.02709991,0.035550196,0.18053353,0.045349512,0.028874429,0.030791765,0.0009536814
0.0032912148,-0.047333855,0.020015948,-0.016022226,0.09562244,0.15047577,-0.020597545,-0.063780546,0.01230206,0.0026486826,0.092575036,0.049607553,0.011514198,0.096920125,0.11696932,0.056067117,-0.17870761,-0.0858465,0.081901126,0.13246103,0.0054262043,0.112537876,0.013835212,-0.00020382367,0.10171495,-0.053912923,-0.027455593,-0.02926478,0.096819006,0.044816896,0.06727087,-0.041559864,-0.09955597,0.047372367,0.051375285,0.045875378,0.0029365222,0.0036360312,0.06559471,-0.09417007,-0.06179445,0.06843901,0.026510434,0.054010917,0.030404259,-0.008471831,0.087020695,-0.057973396
0.20162281,0.22515836,0.10051248,0.07961214,-0.05490174,0.11460506,0.12321015,0.14367259,0.10074495,0.113631696,0.15902358,0.08427229,0.1529,0.26423642,0.22652042,0.05258966,0.018881205,0.10569957,0.056912746,0.06016361,0.2607977,0.06417049,0.18805143,0.006793028,0.25518614,0.119927235,0.08963636,0.07550003,0.15081972,0.21160907,0.099227786,0.12496454,0.08230314,0.17595747,0.15282504,-0.009049149,0.06526084,0.09411635,0.065031834,0.19759631,0.16316754,0.23715186,0.24532321,0.17888564,0.14682747,0.14804295,0.20571229,0.025766399
0.09576768,0.041310877,0.026002364,0.0052366555,0.03265002,0.113236845,0.013505404,0.06750704,0.05795788,-0.0005292295,0.17903642,0.021717343,0.09521902,0.07679229,0.02391607,0.12558748,0.04617191,0.105447,0.026191307,0.12262738,0.14362758,0.07816968,0.02131401,0.10990857,0.035091966,0.032509133,0.1362498,0.0871233,0.055052307,0.058450773,0.06851776,0.0051852255,0.078077435,0.07631635,0.13424677,0.13396148,0.089460015,0.048903782,0.10069507,-0.012118092,0.058976945,0.051040072,0.027653314,0.03737156,0.004916151,0.063188486,0.12590146,0.055692993
0.03454912,0.0026223448,-0.041765034,0.00053723896,0.09547121,0.11674847,-0.046687886,0.008495897,0.039359644,-0.031361926,-0.017473571,0.03848452,0.0054148645,-0.046420913,0.042788208,0.0047477195,0.031373758,0.012884628,0.11038626,0.10482213,0.050866507,0.050100245,0.03487203,0.10862186,0.07139879,0.030223204,-0.011383667,0.08393408,-0.028977854,0.07362436,0.031969253,0.03563736,0.05336302,0.06397056,-0.05260126,0.042824928,-0.05767,0.06544048,0.04265179,0.06793275,-0.01465289,0.01331001,0.07458411,0.07012084,-0.0018146837,-0.019250631,0.0019175067,0.052965604
0.08226848,0.06248432,-0.08052401,0.043420043,0.03789971,0.030115068,-0.01653924,0.14867821,0.065658055,0.009818088,-0.001439451,-0.11471655,-0.005545857,0.13167435,0.007166698,-0.06997764,0.032218784,-0.03339229,0.09479009,0.03484439,0.08771803,-0.009064585,0.18979172,-0.01940841,0.096193925,0.07103854,0.103442855,0.073940046,0.07787042,-0.03844472,0.058435537,0.091684096,-0.015473284,0.106551506,-0.015223734,-0.02755333,0.039881803,0.1579551,0.04275527,0.11115011,0.045534678,0.10781598,0.0010417099,0.04442719,-0.0057491427,0.057312503,0.061505288,0.106319025
0.14688614,0.0355162,0.227611,0.25206187,0.096102186,0.16588469,0.09844251,0.120694466,0.19103312,0.1386549,0.11700767,0.10750836,0.18080772,0.24028231,0.14963958,0.13616063,0.1710697,0.21276495,0.13016155,0.12440633,0.13550198,0.10498063,0.25044602,0.064773165,0.14170657,0.17191786,0.056482155,0.08406998,0.1706885,0.16366749,0.17409503,0.11135084,0.11869866,0.05737363,0.044252466,0.014987894,0.1961687,0.17555752,0.124077626,0.17780271,0.060733262,0.16220203,0.20720448,0.12914735,0.19811726,0.14046717,0.032603793,0.18016519
0.06460464,0.02818861,-0.0039539277,0.039383095,0.059219655,0.046826627,0.0003717523,0.17948703,0.17072003,0.07002805,0.029064089,0.04234454,0.09263586,0.12905312,0.18343754,-0.034344733,0.03891642,-0.031412832,0.07350626,0.11240675,0.083800346,0.048774004,0.12254992,0.04571807,-0.0062719765,0.00506124,0.053415176,0.062083837,0.1367106,0.047040135,-0.014606959,0.036048476,-0.1084143,0.10808358,0.045951173,0.09900967,0.080005355,0.07800829,0.056656126,0.055379253,-0.022410667,0.0019986525,0.08535249,0.10419342,0.072831914,0.035318866,0.08270004,0.13029443
0.062007166,0.038268384,0.031462986,0.07716534,-0.012021028,0.04493087,-0.07201057,-0.09969484,0.07136329,0.03955505,0.04495677,-0.03671848,-0.054584417,-0.009990721,0.03984344,-0.036587656,0.10742375,0.015871279,-0.052778512,-0.011246407,0.07879806,-0.031477306,-0.0064804377,0.053952757,0.07917181,0.10525482,0.009513217,0.042889126,-0.007063397,-0.033665977,0.007670844,0.023940673,0.019200888,0.1642275,0.08704165,0.1289275,0.042203844,0.04512064,0.094522946,0.01732849,0.015575422,0.06387238,0.20241806,0.06821358,0.059010386,-0.07279734,-0.045996893,0.012426376
0.0907186,0.060674764,0.08742445,0.078301765,-0.022449156,0.103898734,-0.12513505,-0.07351629,0.043075092,0.05805279,0.110581726,-0.07836323,0.037659,0.09137587,0.050256167,0.15334871,0.08117741,0.13169657,0.09080741,-0.0025478506,0.101212285,-0.09097889,-0.0014638014,-0.039714284,0.08495237,0.079445094,-0.020567363,0.1019583,-0.024008203,0.008676761,0.17555879,0.11352688,-0.0036996503,0.06010004,-0.16380428,0.030301936,0.04179387,0.10268872,0.14947484,0.0028127076,0.08255972,0.07966031,-0.0028735762,0.08956183,0.06533825,0.036250863,0.0025729032,0.03774354
0.15579972,0.14056106,0.076310895,0.1956884,0.06826863,0.11140128,0.03797517,0.12139846,0.14503282,0.09969822,0.18670322,0.1968541,0.21502426,0.124974445,0.18543135,0.04520793,0.12054097,0.056438312,0.2091496,0.13718998,0.18469058,0.10645831,-0.00025439635,0.07356548,0.040870268,0.13479714,0.07711883,0.14325799,0.12729445,0.23663576,0.2840991,0.1429084,-0.046300516,0.14105235,-0.09358414,0.07294132,0.09234795,0.12134382,0.12083409,0.0760129,-0.018068915,0.028467506,0.12597945,0.13320366,0.13395731,0.2384201,0.037409227,0.13470241
0.04307376,0.030033141,0.010266717,0.07283645,0.076625146,0.01625995,0.060234297,0.07531465,0.07964336,0.01675321,0.038180713,0.015936613,0.054379985,0.03804145,0.0060188207,0.02637594,0.115597196,0.10018007,0.0099971825,0.017824177,0.13411619,0.035738304,0.0576171,0.057960667,0.12589051,0.13069575,0.08329622,0.118160486,0.019237341,0.077103876,0.13450922,0.09229097,0.19676615,-0.027692728,0.144745,0.101773486,0.17929265,0.11950053,0.11071474,0.090663575,0.013137135,0.12430236,-0.07460473,0.080389485,0.10639548,-0.06833889,0.1744032,0.061102748
0.0667461,0.05328634,0.101542704,0.105747834,-0.027332542,0.1590594,0.047384754,0.03694689,0.034286384,-0.05703799,0.06885897,0.06924452,0.083055705,0.07295763,0.13754794,0.043847222,0.00757806,0.052475356,0.04890456,-0.0871808,0.12694478,0.017206294,0.016835352,0.06808103,0.03151267,0.070465736,-0.09334316,0.09746429,0.054267086,0.056119647,0.0474634,0.022359235,0.00412667,-0.05924998,-0.1371281,0.0057942956,0.037568867,0.1305651,-0.007720436,0.040869977,-0.0020637892,0.067489825,0.036196373,0.03782295,0.050474707,-0.110164404,-0.029564347,0.03544269
